filepath,sb_id,time_uploaded_to_sb
out_data/forecast_sites.zip,618141e9d34e9f2789e2e098,2021-12-01 18:14 UTC
in_data/meteorological_[2021-04-16_2021-09-30]_files.zip,618141e9d34e9f2789e2e098,2021-11-22 22:05 UTC
in_data/forecast_[2021-04-16_2021-09-30]_files.zip,618141e9d34e9f2789e2e098,2021-11-23 18:27 UTC
in_data/temperature_data.csv,618141e9d34e9f2789e2e098,2021-11-09 15:26 UTC
in_data/release_data.csv,618141e9d34e9f2789e2e098,2021-11-09 15:26 UTC
out_data/all_ensembles_predicted_observed.zip,618141e9d34e9f2789e2e098,2021-11-09 14:27 UTC
out_data/paired_predicted_observed_temperatures.csv,618141e9d34e9f2789e2e098,2021-11-30 14:41 UTC
out_xml/fgdc_metadata.xml,618141e9d34e9f2789e2e098,2021-12-01 18:14 UTC
